index,time,type,process,f,value,error,time_seconds,time_diff_seconds
5634,24547716622,invoke,9.0,cas,14,,24.547716622,0.003410449000000426
5635,24626579701,fail,6.0,cas,14,,24.626579701,0.07886307900000133
5636,24626667657,ok,0.0,read,14,,24.626667657,8.795599999800174e-05
5637,24626784439,ok,1.0,read,14,,24.626784439,0.00011678200000275751
5638,24626797650,ok,4.0,read,14,,24.62679765,1.3210999998847228e-05
5639,24626804207,fail,9.0,cas,14,,24.626804207,6.55699999896342e-06
5640,24626810635,ok,5.0,write,14,,24.626810635,6.427999998948053e-06
5641,24626815974,invoke,0.0,read,14,,24.626815974,5.339000001214345e-06
5642,24630667101,invoke,1.0,read,14,,24.630667101,0.003851127000000787
5643,24632845508,invoke,5.0,cas,14,,24.632845508,0.0021784069999988276
5644,24634773260,invoke,4.0,read,14,,24.63477326,0.0019277520000002824
5645,24765614551,ok,0.0,read,14,,24.765614551,0.13084129099999942
5646,24765630144,ok,1.0,read,14,,24.765630144,1.559300000053554e-05
5647,24765636389,fail,5.0,cas,14,,24.765636389,6.2450000015701335e-06
5648,24765642760,invoke,1.0,read,14,,24.76564276,6.3709999977845655e-06
5649,24867637212,ok,4.0,read,14,,24.867637212,0.10199445200000312
5650,24867664436,invoke,5.0,cas,14,,24.867664436,2.7223999996550674e-05
5651,24873681393,invoke,6.0,write,14,,24.873681393,0.006016956999999934
5652,24882042121,ok,1.0,read,14,,24.882042121,0.008360728000003093
5653,24882084663,invoke,9.0,write,14,,24.882084663,4.254199999920161e-05
5654,24934861886,fail,5.0,cas,14,,24.934861886,0.05277722299999965
5655,24934932713,ok,6.0,write,14,,24.934932713,7.082699999827469e-05
5656,24934956845,invoke,5.0,write,14,,24.934956845,2.4132000000065545e-05
5657,24937413252,invoke,6.0,write,14,,24.937413252,0.0024564070000003824
5658,25007531589,ok,5.0,write,14,,25.007531589,0.07011833700000025
5659,25007802984,ok,9.0,write,14,,25.007802984,0.00027139500000217254
5660,25007836252,invoke,0.0,read,14,,25.007836252,3.326799999925356e-05
5661,25010783703,invoke,1.0,read,14,,25.010783703,0.0029474510000007115
5662,25058642958,ok,6.0,write,14,,25.058642958,0.04785925499999877
5663,25058693352,ok,0.0,read,14,,25.058693352,5.03939999987324e-05
5664,25058703200,ok,1.0,read,14,,25.0587032,9.848000001255741e-06
5665,25058708569,invoke,0.0,read,14,,25.058708569,5.369000000143842e-06
5666,25060198266,invoke,1.0,read,14,,25.060198266,0.001489697000000234
5667,25063244238,ok,0.0,read,14,,25.063244238,0.0030459719999988977
5668,25063308850,invoke,5.0,write,14,,25.06330885,6.461199999918676e-05
5669,25065597332,ok,1.0,read,14,,25.065597332,0.0022884820000008688
5670,25065649804,invoke,1.0,read,14,,25.065649804,5.247200000013663e-05
5671,25067191159,invoke,4.0,read,14,,25.067191159,0.0015413550000005216
5672,25070418067,invoke,6.0,write,14,,25.070418067,0.003226907999998474
5673,25115351456,ok,1.0,read,14,,25.115351456,0.044933389000000545
5674,25115499988,ok,5.0,write,14,,25.115499988,0.00014853200000075617
5675,25115528903,ok,4.0,read,14,,25.115528903,2.891500000146152e-05
5676,25115538947,invoke,4.0,read,14,,25.115538947,1.0043999999709285e-05
5677,25117157275,invoke,5.0,cas,14,,25.117157275,0.0016183279999992806
5678,25120590655,ok,6.0,write,14,,25.120590655,0.0034333800000005965
5679,25120608326,invoke,0.0,read,14,,25.120608326,1.767099999838706e-05
5680,25120874540,invoke,9.0,write,14,,25.12087454,0.0002662139999998203
5681,25124991374,invoke,1.0,read,14,,25.124991374,0.00411683400000129
5682,25126677083,ok,4.0,read,14,,25.126677083,0.0016857090000002017
5683,25126778830,invoke,6.0,write,14,,25.12677883,0.00010174699999865311
5684,25127307028,ok,9.0,write,14,,25.127307028,0.0005281980000013675
5685,25640574529,ok,0.0,read,14,,25.640574529,0.5132675009999978
5686,25640713993,ok,1.0,read,14,,25.640713993,0.00013946400000008907
5687,25640746832,fail,5.0,cas,14,,25.640746832,3.283900000283779e-05
5688,25640754588,ok,6.0,write,14,,25.640754588,7.755999998693142e-06
5689,25640760764,invoke,5.0,cas,14,,25.640760764,6.1759999994137615e-06
5690,25643226782,invoke,6.0,write,14,,25.643226782,0.002466017999999792
5691,25647966897,invoke,9.0,cas,14,,25.647966897,0.0047401150000006
5692,25795550797,ok,6.0,write,14,,25.795550797,0.14758390000000077
5693,25795633255,ok,5.0,cas,14,,25.795633255,8.245799999784253e-05
5694,25795653402,invoke,4.0,read,14,,25.795653402,2.014700000074754e-05
5695,25800440505,invoke,0.0,read,14,,25.800440505,0.004787103000001736
5696,25801966812,invoke,1.0,read,14,,25.801966812,0.0015263069999988943
5697,25809783331,invoke,5.0,cas,14,,25.809783331,0.007816518999998578
5698,25811997161,fail,9.0,cas,14,,25.811997161,0.0022138300000023037
5699,25812250845,invoke,6.0,write,14,,25.812250845,0.00025368400000047586
5700,25814346555,ok,0.0,read,14,,25.814346555,0.0020957099999989737
5701,25814393693,ok,4.0,read,14,,25.814393693,4.713799999933599e-05
5702,25814408500,invoke,9.0,write,14,,25.8144085,1.4806999999450454e-05
5703,25815789948,invoke,0.0,read,14,,25.815789948,0.0013814480000000628
5704,25819411311,invoke,4.0,read,14,,25.819411311,0.003621363000000599
5705,25820656096,ok,1.0,read,14,,25.820656096,0.0012447850000008032
5706,25824049879,invoke,1.0,read,14,,25.824049879,0.003393782999999928
5707,25832753099,ok,6.0,write,14,,25.832753099,0.00870322000000101
5708,25838610685,ok,0.0,read,14,,25.838610685,0.005857585999997639
5709,25838693151,invoke,0.0,read,14,,25.838693151,8.246600000205717e-05
5710,25943549703,ok,1.0,read,14,,25.943549703,0.10485655199999755
5711,25943617394,ok,4.0,read,14,,25.943617394,6.76910000017017e-05
5712,25943628672,ok,9.0,write,14,,25.943628672,1.1277999998782207e-05
5713,25943635830,ok,0.0,read,14,,25.94363583,7.158000002505105e-06
5714,25943641192,fail,5.0,cas,14,,25.943641192,5.3619999995646594e-06
5715,25943646732,invoke,5.0,cas,14,,25.943646732,5.540000000081591e-06
5716,25953395703,invoke,6.0,write,14,,25.953395703,0.009748971000000495
5717,25956918715,invoke,9.0,cas,14,,25.956918715,0.0035230119999987153
5718,25958955850,invoke,4.0,read,14,,25.95895585,0.002037134999998358
5719,25961270439,invoke,0.0,read,14,,25.961270439,0.0023145890000009217
5720,25963434417,fail,5.0,cas,14,,25.963434417,0.0021639779999986786
5721,25963474159,invoke,1.0,read,14,,25.963474159,3.974200000200767e-05
5722,25965671872,ok,6.0,write,14,,25.965671872,0.0021977130000010447
5723,25965698904,invoke,5.0,cas,14,,25.965698904,2.703199999842809e-05
5724,25972286301,invoke,6.0,cas,14,,25.972286301,0.00658739700000055
5725,25975194308,fail,9.0,cas,14,,25.975194308,0.0029080069999984914
5726,25975276362,invoke,9.0,cas,14,,25.975276362,8.205399999994256e-05
5727,26052883810,ok,1.0,read,14,,26.05288381,0.07760744800000197
5728,26052927286,fail,5.0,cas,14,,26.052927286,4.347599999832141e-05
5729,26052933373,fail,6.0,cas,14,,26.052933373,6.086999999155296e-06
5730,26052937442,ok,0.0,read,14,,26.052937442,4.069000002715484e-06
5731,26052940898,ok,4.0,read,14,,26.052940898,3.455999998180914e-06
5732,26052950665,fail,9.0,cas,14,,26.052950665,9.767000001659198e-06
5733,26052953601,invoke,5.0,cas,14,,26.052953601,2.9359999977884854e-06
5734,26054499746,invoke,0.0,read,14,,26.054499746,0.0015461450000024968
5735,26056727275,invoke,6.0,write,14,,26.056727275,0.0022275289999988956
5736,26059253087,invoke,4.0,read,14,,26.059253087,0.00252581199999824
5737,26060470845,invoke,9.0,write,14,,26.060470845,0.0012177580000027888
5738,26066065303,ok,0.0,read,14,,26.066065303,0.00559445799999736
5739,26068794402,invoke,0.0,read,14,,26.068794402,0.0027290990000032878
5740,26108780119,fail,5.0,cas,14,,26.108780119,0.03998571699999687
5741,26108930614,ok,9.0,write,14,,26.108930614,0.0001504949999997507
5742,26108946792,ok,0.0,read,14,,26.108946792,1.617800000275338e-05
5743,26108951976,ok,4.0,read,14,,26.108951976,5.183999999047728e-06
5744,26108955141,ok,6.0,write,14,,26.108955141,3.164999998972462e-06
5745,26108958871,invoke,0.0,read,14,,26.108958871,3.7299999995354938e-06
5746,26111688163,ok,0.0,read,14,,26.111688163,0.002729292000001493
5747,26112143664,invoke,0.0,read,14,,26.112143664,0.000455501000001135
5748,26114614112,invoke,1.0,read,14,,26.114614112,0.0024704480000004025
5749,26117111189,invoke,4.0,read,14,,26.117111189,0.0024970769999974607
5750,26117651325,invoke,9.0,write,14,,26.117651325,0.0005401360000014677
5751,26119674695,ok,1.0,read,14,,26.119674695,0.0020233699999998578
5752,26119753108,ok,0.0,read,14,,26.119753108,7.841300000066553e-05
5753,26119762543,invoke,5.0,cas,14,,26.119762543,9.434999999058391e-06
5754,26120728905,invoke,6.0,cas,14,,26.120728905,0.0009663619999997763
5755,26121917547,invoke,1.0,read,14,,26.121917547,0.0011886419999989073
5756,26124716241,ok,9.0,write,14,,26.124716241,0.002798694000002655
5757,26125415648,ok,4.0,read,14,,26.125415648,0.0006994069999990415
5758,26125625767,invoke,9.0,cas,14,,26.125625767,0.00021011899999834327
5759,26172374715,fail,5.0,cas,14,,26.172374715,0.04674894800000118
5760,26172507849,ok,1.0,read,14,,26.172507849,0.00013313399999859143
5761,26172534458,fail,6.0,cas,14,,26.172534458,2.6609000002508765e-05
5762,26172582997,invoke,4.0,read,14,,26.172582997,4.85389999980157e-05
5763,26176432831,invoke,5.0,write,14,,26.176432831,0.003849834000000385
5764,26178113880,invoke,6.0,write,14,,26.17811388,0.0016810490000018774
5765,26179559799,fail,9.0,cas,14,,26.179559799,0.0014459189999982414
5766,26182312046,ok,4.0,read,14,,26.182312046,0.0027522470000000965
5767,26182403965,invoke,9.0,write,14,,26.182403965,9.191899999905218e-05
5768,26183597964,ok,6.0,write,14,,26.183597964,0.001193999000001611
5769,26183680226,invoke,0.0,read,14,,26.183680226,8.226199999938899e-05
5770,26183937399,invoke,1.0,read,14,,26.183937399,0.0002571730000013872
5771,26186660109,ok,5.0,write,14,,26.186660109,0.002722710000000461
5772,26186800499,invoke,5.0,cas,14,,26.186800499,0.00014038999999854695
5773,26189722137,invoke,6.0,write,14,,26.189722137,0.002921638000000115
5774,26190735482,ok,9.0,write,14,,26.190735482,0.0010133450000004984
5775,26192201682,invoke,9.0,write,14,,26.192201682,0.001466199999999418
5776,26192792037,ok,1.0,read,14,,26.192792037,0.0005903549999999314
5777,26195182841,invoke,1.0,read,14,,26.195182841,0.0023908040000009123
5778,26197459818,invoke,4.0,read,14,,26.197459818,0.0022769769999975153
5779,26199650330,ok,0.0,read,14,,26.19965033,0.0021905120000020872
5780,26203186948,ok,9.0,write,14,,26.203186948,0.0035366179999982705
5781,26203279604,invoke,9.0,write,14,,26.203279604,9.26559999996357e-05
5782,26245532777,fail,5.0,cas,14,,26.245532777,0.04225317300000242
5783,26245548189,ok,1.0,read,14,,26.245548189,1.5411999999770387e-05
5784,26245558981,ok,6.0,write,14,,26.245558981,1.0791999997650237e-05
5785,26245565709,ok,4.0,read,14,,26.245565709,6.728000002453882e-06
5786,26245570333,invoke,4.0,read,14,,26.245570333,4.623999998898398e-06
5787,26247139732,invoke,5.0,cas,14,,26.247139732,0.0015693990000009705
5788,26249321465,invoke,0.0,read,14,,26.249321465,0.002181733000000463
5789,26253979346,ok,4.0,read,14,,26.253979346,0.004657880999999975
5790,26254200231,ok,9.0,write,14,,26.254200231,0.00022088499999739497
5791,26254239191,invoke,1.0,read,14,,26.254239191,3.896000000125355e-05
5792,26256299003,invoke,9.0,write,14,,26.256299003,0.0020598119999988285
5793,26288950739,ok,5.0,cas,14,,26.288950739,0.03265173600000182
5794,26288963253,ok,0.0,read,14,,26.288963253,1.2513999998020608e-05
5795,26288968482,ok,1.0,read,14,,26.288968482,5.229000002771045e-06
5796,26288971817,invoke,0.0,read,14,,26.288971817,3.3349999988274703e-06
5797,26292712751,invoke,5.0,write,14,,26.292712751,0.0037409339999996405
5798,26341533738,ok,0.0,read,14,,26.341533738,0.04882098699999915
5799,26341546584,ok,9.0,write,14,,26.341546584,1.2846000000621416e-05
5800,26341550204,invoke,6.0,cas,14,,26.341550204,3.620000001092194e-06
5801,26344457251,invoke,1.0,read,14,,26.344457251,0.002907047000000773
5802,26392139879,ok,5.0,write,14,,26.392139879,0.047682627999996896
5803,26392221616,fail,6.0,cas,14,,26.392221616,8.173700000213557e-05
5804,26392239207,ok,1.0,read,14,,26.392239207,1.7590999998873258e-05
5805,26392245657,invoke,4.0,read,14,,26.392245657,6.450000000768341e-06
5806,26395820224,invoke,0.0,read,14,,26.395820224,0.0035745670000011387
5807,26439526940,ok,4.0,read,14,,26.43952694,0.04370671599999909
5808,26439543723,invoke,4.0,read,14,,26.439543723,1.6782999999520598e-05
5809,26484377538,ok,0.0,read,14,,26.484377538,0.0448338150000005
5810,26484467191,ok,4.0,read,14,,26.484467191,8.965299999985632e-05
5811,26484485939,invoke,0.0,read,14,,26.484485939,1.8747999998680598e-05
5812,26486126133,invoke,6.0,cas,14,,26.486126133,0.0016401940000001503
5813,26488400829,invoke,9.0,cas,14,,26.488400829,0.002274696000000631
5814,26489608964,ok,0.0,read,14,,26.489608964,0.0012081349999988333
5815,26489626533,invoke,5.0,cas,14,,26.489626533,1.7569000000605683e-05
5816,26491380071,invoke,0.0,read,14,,26.491380071,0.0017535379999991108
5817,26492509365,invoke,1.0,read,14,,26.492509365,0.0011292940000018348
5818,26551351163,ok,6.0,cas,14,,26.551351163,0.05884179799999956
5819,26551406375,ok,5.0,cas,14,,26.551406375,5.521199999947157e-05
5820,26551418037,ok,0.0,read,14,,26.551418037,1.16620000021328e-05
5821,26551424046,fail,9.0,cas,14,,26.551424046,6.008999999806974e-06
5822,26551428943,invoke,0.0,read,14,,26.551428943,4.897000000170237e-06
5823,26553171668,invoke,5.0,write,14,,26.553171668,0.001742724999999723
5824,26554475771,ok,1.0,read,14,,26.554475771,0.0013041029999989462
5825,26554503223,ok,0.0,read,14,,26.554503223,2.7452000001204624e-05
5826,26554508590,invoke,6.0,cas,14,,26.55450859,5.366999999978361e-06
5827,26557544069,invoke,9.0,cas,14,,26.557544069,0.003035478999997565
5828,26602706267,ok,6.0,cas,14,,26.602706267,0.045162197999999876
5829,26602717243,ok,5.0,write,14,,26.602717243,1.0976000002216324e-05
5830,26602721041,invoke,4.0,read,14,,26.602721041,3.7979999980564116e-06
5831,26652056749,ok,4.0,read,14,,26.652056749,0.04933570800000098
5832,26652111369,fail,9.0,cas,14,,26.652111369,5.4620000000227265e-05
5833,26652122786,invoke,5.0,cas,14,,26.652122786,1.1416999999624977e-05
5834,26653258312,invoke,6.0,cas,14,,26.653258312,0.0011355259999987766
5835,26717415874,ok,5.0,cas,14,,26.717415874,0.06415756200000189
5836,26717443389,invoke,9.0,write,14,,26.717443389,2.751499999931184e-05
5837,26785612507,ok,9.0,write,14,,26.785612507,0.06816911800000014
5838,26785719171,fail,6.0,cas,14,,26.785719171,0.00010666400000047815
5839,26785733550,invoke,0.0,read,14,,26.78573355,1.4378999999564712e-05
5840,26787920711,invoke,1.0,read,14,,26.787920711,0.002187161000001936
5841,26877470461,ok,0.0,read,14,,26.877470461,0.08954974999999976
5842,26877487599,invoke,0.0,read,14,,26.877487599,1.7137999996919007e-05
5843,26879129609,invoke,5.0,write,14,,26.879129609,0.0016420100000011928
5844,26966009815,ok,1.0,read,14,,26.966009815,0.08688020600000002
5845,26966226074,ok,0.0,read,14,,26.966226074,0.0002162590000018838
5846,26966266967,ok,5.0,write,14,,26.966266967,4.0892999997765855e-05
5847,26966273262,invoke,5.0,write,14,,26.966273262,6.295000002154438e-06
5848,26970657994,invoke,6.0,cas,14,,26.970657994,0.004384731999998337
5849,26978301808,invoke,9.0,cas,14,,26.978301808,0.00764381400000147
5850,26985624881,invoke,4.0,read,14,,26.985624881,0.007323072999998459
5851,26989981947,ok,5.0,write,14,,26.989981947,0.004357066000000742
5852,26994023975,fail,6.0,cas,14,,26.994023975,0.0040420280000006414
5853,27004796517,fail,9.0,cas,14,,27.004796517,0.010772541999997998
5854,27004877784,ok,4.0,read,14,,27.004877784,8.126700000232745e-05
5855,27004890700,invoke,5.0,write,14,,27.0048907,1.2915999999307815e-05
5856,27007006697,invoke,0.0,read,14,,27.007006697,0.0021159970000006467
5857,27014119588,invoke,9.0,write,14,,27.014119588,0.007112890999998456
5858,27015926340,invoke,6.0,write,14,,27.01592634,0.0018067520000002446
5859,27017978042,ok,0.0,read,14,,27.017978042,0.002051701999999267
5860,27018422528,invoke,0.0,read,14,,27.018422528,0.00044448599999924454
5861,27063132496,ok,5.0,write,14,,27.063132496,0.04470996800000293
5862,27063204561,ok,6.0,write,14,,27.063204561,7.206499999767857e-05
5863,27063213800,ok,0.0,read,14,,27.0632138,9.239000000604847e-06
5864,27063234530,ok,9.0,write,14,,27.06323453,2.0729999999247184e-05
5865,27063238283,invoke,5.0,cas,14,,27.063238283,3.7530000014385223e-06
5866,27116453993,fail,5.0,cas,14,,27.116453993,0.053215709999999916
5867,27116513298,invoke,0.0,read,14,,27.116513298,5.930500000062011e-05
5868,27119256072,invoke,1.0,read,14,,27.119256072,0.002742773999997894
5869,27169122409,ok,1.0,read,14,,27.169122409,0.04986633700000098
5870,27169213593,ok,0.0,read,14,,27.169213593,9.118399999863414e-05
5871,27169227705,invoke,5.0,cas,14,,27.169227705,1.4112000002342029e-05
5872,27170646157,invoke,6.0,cas,14,,27.170646157,0.0014184519999993483
5873,27221294658,fail,5.0,cas,14,,27.221294658,0.05064850100000129
5874,27221565349,fail,6.0,cas,14,,27.221565349,0.000270690999997214
5875,27221742158,invoke,4.0,read,14,,27.221742158,0.00017680900000272004
5876,27222061046,invoke,5.0,cas,14,,27.222061046,0.00031888799999890693
5877,27223933448,invoke,0.0,read,14,,27.223933448,0.0018724020000000507
5878,27227594220,invoke,1.0,read,14,,27.22759422,0.0036607719999999233
5879,27230684752,ok,4.0,read,14,,27.230684752,0.003090531999998092
5880,27230761463,fail,5.0,cas,14,,27.230761463,7.671100000194997e-05
5881,27230822055,ok,0.0,read,14,,27.230822055,6.059200000052556e-05
5882,27230870482,invoke,9.0,write,14,,27.230870482,4.842699999940692e-05
5883,27255385311,ok,1.0,read,14,,27.255385311,0.024514829000001015
5884,27255404519,invoke,5.0,cas,14,,27.255404519,1.9207999997661318e-05
5885,27298386781,ok,9.0,write,14,,27.298386781,0.042982262000002436
5886,27298397634,invoke,6.0,cas,14,,27.298397634,1.0852999999144686e-05
5887,27300147791,invoke,9.0,write,14,,27.300147791,0.00175015700000003
5888,27301181468,invoke,1.0,read,14,,27.301181468,0.0010336769999987894
5889,27349575850,fail,5.0,cas,14,,27.34957585,0.04839438200000146
5890,27349629503,fail,6.0,cas,14,,27.349629503,5.365299999837703e-05
5891,27349638828,ok,9.0,write,14,,27.349638828,9.325000000615091e-06
5892,27349643210,ok,1.0,read,14,,27.34964321,4.3820000001915105e-06
5893,27349649283,invoke,4.0,read,14,,27.349649283,6.073000001549644e-06
5894,27350758786,invoke,0.0,read,14,,27.350758786,0.0011095029999985684
5895,27352482325,invoke,1.0,read,14,,27.352482325,0.0017235390000003292
5896,27355308221,ok,4.0,read,14,,27.355308221,0.002825896000000938
5897,27355384392,invoke,5.0,cas,14,,27.355384392,7.617099999990273e-05
5898,27356732679,ok,0.0,read,14,,27.356732679,0.0013482869999990044
5899,27358391807,invoke,0.0,read,14,,27.358391807,0.0016591280000000097
